BinCenter (ps);Histo01;Histo02;Histo03;Histo04
2110.5;1;0;0;0
2113.5;0;0;0;0
2116.5;0;0;0;0
2119.5;0;0;0;0
2122.5;0;0;0;0
2125.5;0;0;0;0
2128.5;0;0;0;0
2131.5;0;1;0;0
2134.5;0;2;0;0
2137.5;0;0;0;0
2140.5;0;0;0;0
2143.5;0;0;0;0
2146.5;0;0;0;0
2149.5;0;2;0;0
2152.5;0;0;0;0
2155.5;1;0;0;0
2158.5;0;0;0;0
2161.5;0;1;0;0
2164.5;0;1;0;0
2167.5;0;0;0;0
2170.5;1;0;0;0
2173.5;0;0;0;0
2176.5;0;1;0;0
2179.5;0;0;0;0
2182.5;0;1;0;0
2185.5;0;0;0;0
2188.5;1;0;0;0
2191.5;0;1;0;0
2194.5;0;1;0;0
2197.5;0;0;0;0
2200.5;0;2;0;0
2203.5;0;1;0;0
2206.5;0;1;0;0
2209.5;0;2;0;0
2212.5;0;1;0;0
2215.5;0;1;0;0
2218.5;0;1;0;0
2221.5;1;1;0;0
2224.5;1;1;0;0
2227.5;2;0;0;0
2230.5;0;0;0;0
2233.5;0;1;0;0
2236.5;0;0;0;0
2239.5;0;2;0;0
2242.5;0;0;0;0
2245.5;1;0;0;0
2248.5;0;0;0;0
2251.5;0;1;0;0
2254.5;0;0;0;0
2257.5;0;0;0;0
2260.5;1;0;0;0
2263.5;1;1;0;0
2266.5;0;1;0;0
2269.5;0;0;0;0
2272.5;0;0;0;0
2275.5;0;0;0;0
2278.5;0;2;0;0
2281.5;0;0;0;0
2284.5;0;1;0;0
2287.5;0;0;0;0
2290.5;0;1;0;0
2293.5;0;1;0;0
2296.5;0;1;0;0
2299.5;1;2;0;0
2302.5;0;1;0;0
2305.5;1;1;0;0
2308.5;0;0;0;0
2311.5;0;0;0;0
2314.5;1;0;0;0
2317.5;1;0;0;0
2320.5;0;0;0;0
2323.5;0;1;0;0
2326.5;0;0;0;0
2329.5;0;0;0;0
2332.5;0;0;0;0
2335.5;0;0;0;0
2338.5;1;0;0;0
2341.5;0;0;0;0
2344.5;0;1;0;0
2347.5;0;2;0;0
2350.5;0;0;0;0
2353.5;0;1;0;0
2356.5;0;1;0;0
2359.5;0;0;0;0
2362.5;0;1;0;0
2365.5;0;0;0;0
2368.5;0;0;0;0
2371.5;0;0;0;0
2374.5;0;1;0;0
2377.5;0;0;0;0
2380.5;0;0;0;0
2383.5;0;0;0;0
2386.5;0;0;0;0
2389.5;1;3;0;0
2392.5;1;0;0;0
2395.5;0;0;0;0
2398.5;0;0;0;0
2401.5;0;0;0;0
2404.5;0;1;0;0
2407.5;0;1;0;0
2410.5;1;0;0;0
2413.5;0;1;0;0
2416.5;0;0;0;0
2419.5;0;1;0;0
2422.5;0;0;0;0
2425.5;0;0;0;0
2428.5;0;1;0;0
2431.5;0;0;0;0
2434.5;0;0;0;0
2437.5;0;0;0;0
2440.5;0;0;0;0
2443.5;0;0;0;0
2446.5;0;1;0;0
2449.5;1;1;0;0
2452.5;0;0;0;0
2455.5;0;0;0;0
2458.5;0;2;0;0
2461.5;0;0;0;0
2464.5;0;0;0;0
2467.5;0;1;0;0
2470.5;0;1;0;0
2473.5;0;0;0;0
2476.5;0;1;0;0
2479.5;0;2;0;0
2482.5;0;1;0;0
2485.5;0;1;0;0
2488.5;1;1;0;0
2491.5;0;2;0;0
2494.5;1;0;0;0
2497.5;0;1;0;0
2500.5;0;0;0;0
2503.5;0;1;0;0
2506.5;0;0;0;0
2509.5;1;1;0;0
2512.5;0;0;0;0
2515.5;0;0;0;0
2518.5;0;0;0;0
2521.5;0;0;0;0
