BinCenter (ps);Histo01;Histo02;Histo03;Histo04
2329.5;26;6536448;16;0
2332.5;31;5990092;21;0
2335.5;26;5408366;14;0
2338.5;22;4769532;16;0
2341.5;24;4149114;24;0
2344.5;26;3547833;14;0
2347.5;27;3004640;15;0
2350.5;29;2515022;19;0
2353.5;30;2103019;13;0
2356.5;25;1766599;21;0
2359.5;39;1472352;22;0
2362.5;25;1250431;14;0
2365.5;18;1059938;19;0
2368.5;35;907860;23;0
2371.5;24;780828;14;0
2374.5;28;669875;19;0
2377.5;35;578248;21;0
2380.5;36;496154;15;0
2383.5;29;419777;19;0
2386.5;37;356997;14;0
2389.5;26;299969;15;0
2392.5;34;250791;21;0
2395.5;36;209462;15;0
2398.5;24;176091;22;0
2401.5;34;148567;15;0
2404.5;23;126585;18;0
2407.5;21;110389;26;0
2410.5;29;97250;24;0
2413.5;38;87492;21;0
2416.5;23;80672;19;0
2419.5;34;75871;12;0
2422.5;19;72365;18;0
2425.5;21;70050;15;0
2428.5;36;68407;20;0
2431.5;33;70277;12;0
2434.5;33;70994;24;0
2437.5;28;74283;13;0
2440.5;22;78442;22;0
2443.5;34;83399;14;0
2446.5;26;90602;15;0
2449.5;28;99437;20;0
2452.5;29;110881;25;0
2455.5;34;123907;23;0
2458.5;36;140468;15;0
2461.5;32;159091;13;0
2464.5;28;180305;17;0
2467.5;31;204629;21;0
2470.5;25;231111;23;0
2473.5;28;258988;13;0
2476.5;32;286994;14;0
2479.5;24;314594;18;0
2482.5;24;340921;17;0
2485.5;26;362002;24;0
2488.5;21;379790;17;0
2491.5;29;393177;17;0
2494.5;27;397738;25;0
2497.5;27;397779;16;0
2500.5;19;389859;13;0
2503.5;24;374825;27;0
2506.5;31;354043;22;0
2509.5;37;328371;18;0
2512.5;36;298203;20;0
2515.5;20;268453;18;0
2518.5;26;235283;17;0
2521.5;31;203612;18;0
2524.5;32;172832;20;0
2527.5;32;145241;19;0
2530.5;30;119325;15;0
2533.5;37;96653;24;0
2536.5;26;77318;24;0
2539.5;27;61295;14;0
2542.5;32;46976;18;0
2545.5;32;35876;19;0
2548.5;28;27153;19;0
2551.5;32;20272;12;0
2554.5;33;15089;20;0
2557.5;36;10949;24;0
2560.5;46;7987;16;0
2563.5;29;5712;22;0
2566.5;25;4223;16;0
2569.5;27;3091;22;0
2572.5;32;2105;17;0
2575.5;29;1544;20;0
2578.5;40;1066;20;0
2581.5;30;768;18;0
2584.5;29;608;20;0
2587.5;20;464;15;0
2590.5;32;357;17;0
2593.5;23;288;23;0
2596.5;36;249;18;0
2599.5;30;225;23;0
2602.5;34;159;22;0
2605.5;23;188;15;0
2608.5;27;169;11;0
2611.5;24;151;20;0
2614.5;27;155;20;0
2617.5;24;132;31;0
2620.5;39;153;21;0
2623.5;33;132;21;0
2626.5;30;125;18;0
2629.5;24;135;14;0
2632.5;29;121;14;0
2635.5;34;100;24;0
2638.5;31;104;23;0
2641.5;38;98;13;0
2644.5;33;90;18;0
2647.5;27;92;20;0
2650.5;51;101;22;0
2653.5;22;72;21;0
2656.5;32;80;21;0
2659.5;29;74;11;0
2662.5;34;69;19;0
2665.5;18;62;14;0
2668.5;25;53;16;0
2671.5;37;68;13;0
2674.5;32;65;28;0
2677.5;42;65;22;0
2680.5;27;65;19;0
2683.5;30;56;26;0
2686.5;33;51;17;0
2689.5;36;60;21;0
2692.5;37;65;19;0
2695.5;27;55;18;0
2698.5;34;56;22;0
2701.5;29;75;14;0
2704.5;25;54;17;0
2707.5;29;59;16;0
2710.5;27;70;25;0
2713.5;23;65;18;0
2716.5;15;56;21;0
2719.5;14;52;21;0
2722.5;30;62;12;0
2725.5;32;69;18;0
2728.5;43;62;17;0
2731.5;41;70;24;0
2734.5;22;70;15;0
2737.5;29;87;15;0
2740.5;25;97;21;0
2743.5;31;84;17;0
2746.5;30;97;12;0
2749.5;30;138;22;0
2752.5;32;166;25;0
2755.5;24;213;16;0
2758.5;29;251;16;0
2761.5;33;332;22;0
2764.5;35;448;21;0
2767.5;31;532;14;0
2770.5;41;747;18;0
2773.5;30;1001;18;0
2776.5;28;1333;10;0
2779.5;18;1816;24;0
2782.5;23;2258;18;0
2785.5;24;2812;13;0
2788.5;33;3378;13;0
2791.5;29;4272;21;0
2794.5;26;4985;11;0
2797.5;32;5876;13;0
2800.5;31;6806;17;0
2803.5;31;7460;16;0
2806.5;27;8359;17;0
2809.5;34;9015;26;0
2812.5;28;9659;16;0
2815.5;22;10095;22;0
2818.5;39;10325;20;0
2821.5;24;10275;19;0
2824.5;38;10184;13;0
2827.5;24;9781;17;0
2830.5;21;9255;22;0
2833.5;31;8269;21;0
2836.5;30;7742;20;0
2839.5;31;6973;13;0
2842.5;29;6097;17;0
2845.5;29;5254;20;0
2848.5;26;4512;14;0
2851.5;40;3851;15;0
2854.5;35;3259;18;0
2857.5;34;2742;15;0
2860.5;32;2303;16;0
2863.5;24;1831;23;0
2866.5;26;1585;13;0
2869.5;24;1339;20;0
2872.5;29;1147;15;0
2875.5;25;1006;14;0
2878.5;28;809;16;0
2881.5;25;663;12;0
2884.5;37;545;20;0
2887.5;37;499;18;0
2890.5;26;402;14;0
2893.5;22;345;21;0
2896.5;28;306;18;0
2899.5;21;269;12;0
2902.5;23;235;13;0
2905.5;25;198;18;0
2908.5;28;208;17;0
2911.5;28;214;21;0
2914.5;34;211;21;0
2917.5;31;178;20;0
2920.5;27;176;22;0
2923.5;34;187;15;0
2926.5;31;211;22;0
2929.5;34;229;17;0
2932.5;36;262;13;0
2935.5;44;277;17;0
2938.5;30;292;21;0
2941.5;29;338;12;0
2944.5;32;360;20;0
2947.5;32;387;14;0
2950.5;29;437;12;0
2953.5;28;459;22;0
2956.5;31;499;13;0
2959.5;35;560;18;0
2962.5;25;564;22;0
2965.5;28;604;13;0
2968.5;37;688;12;0
2971.5;31;629;15;0
2974.5;31;695;22;0
2977.5;34;704;19;0
2980.5;32;663;15;0
2983.5;33;640;12;0
2986.5;32;610;18;0
2989.5;34;564;14;0
2992.5;23;472;20;0
2995.5;40;443;19;0
2998.5;39;420;17;0
3001.5;26;384;12;0
3004.5;39;329;29;0
3007.5;30;256;16;0
3010.5;30;239;16;0
3013.5;34;224;9;0
3016.5;32;198;26;0
3019.5;33;152;15;0
3022.5;36;122;19;0
3025.5;38;112;23;0
3028.5;34;89;10;0
3031.5;37;104;22;0
3034.5;34;72;30;0
3037.5;30;79;16;0
3040.5;26;82;19;0
3043.5;40;55;24;0
3046.5;39;53;14;0
3049.5;39;64;17;0
3052.5;26;59;17;0
3055.5;36;59;20;0
3058.5;31;61;16;0
3061.5;29;43;24;0
3064.5;29;59;20;0
3067.5;20;46;17;0
3070.5;21;58;20;0
3073.5;25;50;16;0
3076.5;23;39;17;0
3079.5;33;51;12;0
3082.5;23;58;16;0
3085.5;30;62;23;0
3088.5;43;64;20;0
3091.5;32;56;22;0
3094.5;29;44;19;0
3097.5;40;53;18;0
3100.5;33;61;21;0
3103.5;35;61;16;0
3106.5;54;42;16;0
3109.5;39;52;20;0
3112.5;32;42;10;0
3115.5;43;52;21;0
3118.5;53;54;19;0
3121.5;33;43;16;0
3124.5;44;48;26;0
3127.5;49;48;22;0
3130.5;34;44;19;0
3133.5;48;55;20;0
3136.5;41;53;21;0
3139.5;47;64;18;0
3142.5;36;73;14;0
3145.5;49;52;20;0
3148.5;43;69;22;0
3151.5;43;59;17;0
3154.5;34;52;14;0
3157.5;42;74;25;0
3160.5;42;62;18;0
3163.5;34;66;20;0
3166.5;41;68;16;0
3169.5;28;80;17;0
3172.5;45;90;20;0
3175.5;34;69;12;0
3178.5;26;97;24;0
3181.5;35;66;13;0
3184.5;41;81;17;0
3187.5;30;81;17;0
3190.5;28;76;11;0
3193.5;45;64;18;0
3196.5;40;69;15;0
3199.5;44;59;15;0
3202.5;37;59;19;0
3205.5;40;74;20;0
3208.5;35;58;8;0
3211.5;30;58;16;0
3214.5;39;56;15;0
3217.5;34;62;16;0
3220.5;38;62;15;0
3223.5;47;53;18;0
3226.5;32;53;22;0
